fips,year,variable_name,value
48233,2023,nFarmersMarket,0
48233,2023,nOnFarmMarket,0
48235,2023,nCSA,0
48235,2023,nFarmersMarket,0
48235,2023,nOnFarmMarket,0
48237,2023,nCSA,0
48237,2023,nFarmersMarket,0
48237,2023,nOnFarmMarket,0
48239,2023,nCSA,0
48239,2023,nFarmersMarket,0
48239,2023,nOnFarmMarket,0
48241,2023,nCSA,0
48241,2023,nFarmersMarket,0
48241,2023,nOnFarmMarket,0
48243,2023,nCSA,0
48243,2023,nFarmersMarket,0
48243,2023,nOnFarmMarket,0
48245,2023,nCSA,0
48245,2023,nFarmersMarket,0
48245,2023,nOnFarmMarket,0
48247,2023,nCSA,0
48247,2023,nFarmersMarket,0
48247,2023,nOnFarmMarket,0
48249,2023,nCSA,0
48249,2023,nFarmersMarket,0
48249,2023,nOnFarmMarket,0
48251,2023,nCSA,0
48251,2023,nFarmersMarket,1
48251,2023,nOnFarmMarket,0
48253,2023,nCSA,0
48253,2023,nFarmersMarket,0
48253,2023,nOnFarmMarket,0
48255,2023,nCSA,0
48255,2023,nFarmersMarket,0
48255,2023,nOnFarmMarket,0
48257,2023,nCSA,0
48257,2023,nFarmersMarket,0
48257,2023,nOnFarmMarket,0
48259,2023,nCSA,0
48259,2023,nFarmersMarket,1
48259,2023,nOnFarmMarket,0
48261,2023,nCSA,0
48261,2023,nFarmersMarket,0
48261,2023,nOnFarmMarket,0
48263,2023,nCSA,0
48263,2023,nFarmersMarket,0
48263,2023,nOnFarmMarket,0
48265,2023,nCSA,0
48265,2023,nFarmersMarket,1
48265,2023,nOnFarmMarket,0
48267,2023,nCSA,0
48267,2023,nFarmersMarket,0
48267,2023,nOnFarmMarket,0
48269,2023,nCSA,0
48269,2023,nFarmersMarket,0
48269,2023,nOnFarmMarket,0
48271,2023,nCSA,0
48271,2023,nFarmersMarket,0
48271,2023,nOnFarmMarket,0
48273,2023,nCSA,0
48273,2023,nFarmersMarket,0
48273,2023,nOnFarmMarket,0
48275,2023,nCSA,0
48275,2023,nFarmersMarket,0
48275,2023,nOnFarmMarket,0
48277,2023,nCSA,0
48277,2023,nFarmersMarket,0
48277,2023,nOnFarmMarket,0
48279,2023,nCSA,0
48279,2023,nFarmersMarket,0
48279,2023,nOnFarmMarket,0
48281,2023,nCSA,0
48281,2023,nFarmersMarket,1
48281,2023,nOnFarmMarket,0
48283,2023,nCSA,0
48283,2023,nFarmersMarket,0
48283,2023,nOnFarmMarket,0
48285,2023,nCSA,0
48285,2023,nFarmersMarket,0
48285,2023,nOnFarmMarket,0
48287,2023,nCSA,0
48287,2023,nFarmersMarket,0
48287,2023,nOnFarmMarket,0
48289,2023,nCSA,0
48289,2023,nFarmersMarket,1
48289,2023,nOnFarmMarket,0
48291,2023,nCSA,0
48291,2023,nFarmersMarket,0
48291,2023,nOnFarmMarket,0
48293,2023,nCSA,0
48293,2023,nFarmersMarket,0
48293,2023,nOnFarmMarket,0
48295,2023,nCSA,0
48295,2023,nFarmersMarket,0
48295,2023,nOnFarmMarket,0
48297,2023,nCSA,0
48297,2023,nFarmersMarket,0
48297,2023,nOnFarmMarket,0
48299,2023,nCSA,0
48299,2023,nFarmersMarket,0
48299,2023,nOnFarmMarket,0
48301,2023,nCSA,0
48301,2023,nFarmersMarket,0
48301,2023,nOnFarmMarket,0
48303,2023,nCSA,0
48303,2023,nFarmersMarket,3
48303,2023,nOnFarmMarket,0
48305,2023,nCSA,0
48305,2023,nFarmersMarket,0
48305,2023,nOnFarmMarket,0
48307,2023,nCSA,0
48307,2023,nFarmersMarket,0
48307,2023,nOnFarmMarket,0
48309,2023,nCSA,0
48309,2023,nFarmersMarket,1
48309,2023,nOnFarmMarket,0
48311,2023,nCSA,0
48311,2023,nFarmersMarket,0
48311,2023,nOnFarmMarket,0
48313,2023,nCSA,0
48313,2023,nFarmersMarket,0
48313,2023,nOnFarmMarket,0
48315,2023,nCSA,0
48315,2023,nFarmersMarket,1
48315,2023,nOnFarmMarket,0
48317,2023,nCSA,0
48317,2023,nFarmersMarket,0
48317,2023,nOnFarmMarket,0
48319,2023,nCSA,0
48319,2023,nFarmersMarket,0
48319,2023,nOnFarmMarket,0
48321,2023,nCSA,0
48321,2023,nFarmersMarket,1
48321,2023,nOnFarmMarket,0
48323,2023,nCSA,0
48323,2023,nFarmersMarket,0
48323,2023,nOnFarmMarket,0
48325,2023,nCSA,0
48325,2023,nFarmersMarket,1
48325,2023,nOnFarmMarket,0
48327,2023,nCSA,0
48327,2023,nFarmersMarket,0
48327,2023,nOnFarmMarket,0
48329,2023,nCSA,0
48329,2023,nFarmersMarket,2
48329,2023,nOnFarmMarket,0
48331,2023,nCSA,0
48331,2023,nFarmersMarket,1
48331,2023,nOnFarmMarket,1
48333,2023,nCSA,0
48333,2023,nFarmersMarket,0
48333,2023,nOnFarmMarket,0
48335,2023,nCSA,0
48335,2023,nFarmersMarket,0
48335,2023,nOnFarmMarket,0
48337,2023,nCSA,0
48337,2023,nFarmersMarket,0
48337,2023,nOnFarmMarket,0
48339,2023,nCSA,0
48339,2023,nFarmersMarket,1
48339,2023,nOnFarmMarket,0
48341,2023,nCSA,0
48341,2023,nFarmersMarket,0
48341,2023,nOnFarmMarket,0
48343,2023,nCSA,0
48343,2023,nFarmersMarket,0
48343,2023,nOnFarmMarket,0
48345,2023,nCSA,0
48345,2023,nFarmersMarket,0
48345,2023,nOnFarmMarket,0
48347,2023,nCSA,0
48347,2023,nFarmersMarket,1
48347,2023,nOnFarmMarket,0
48349,2023,nCSA,0
48349,2023,nFarmersMarket,1
48349,2023,nOnFarmMarket,1
48351,2023,nCSA,0
48351,2023,nFarmersMarket,0
48351,2023,nOnFarmMarket,0
48353,2023,nCSA,0
48353,2023,nFarmersMarket,0
48353,2023,nOnFarmMarket,0
48355,2023,nCSA,0
48355,2023,nFarmersMarket,3
48355,2023,nOnFarmMarket,0
48357,2023,nCSA,0
48357,2023,nFarmersMarket,0
48357,2023,nOnFarmMarket,0
48359,2023,nCSA,0
48359,2023,nFarmersMarket,0
48359,2023,nOnFarmMarket,0
48361,2023,nCSA,0
48361,2023,nFarmersMarket,0
48361,2023,nOnFarmMarket,0
48363,2023,nCSA,0
48363,2023,nFarmersMarket,0
48363,2023,nOnFarmMarket,0
48365,2023,nCSA,0
48365,2023,nFarmersMarket,0
48365,2023,nOnFarmMarket,0
48367,2023,nCSA,0
48367,2023,nFarmersMarket,1
48367,2023,nOnFarmMarket,0
48369,2023,nCSA,0
48369,2023,nFarmersMarket,0
48369,2023,nOnFarmMarket,0
48371,2023,nCSA,0
48371,2023,nFarmersMarket,0
48371,2023,nOnFarmMarket,0
48373,2023,nCSA,0
48373,2023,nFarmersMarket,0
48373,2023,nOnFarmMarket,0
48375,2023,nCSA,0
48375,2023,nFarmersMarket,1
48375,2023,nOnFarmMarket,0
48377,2023,nCSA,0
48377,2023,nFarmersMarket,0
48377,2023,nOnFarmMarket,0
48379,2023,nCSA,0
48379,2023,nFarmersMarket,0
48379,2023,nOnFarmMarket,0
48381,2023,nCSA,0
48381,2023,nFarmersMarket,0
48381,2023,nOnFarmMarket,0
48383,2023,nCSA,0
48383,2023,nFarmersMarket,0
48383,2023,nOnFarmMarket,0
48385,2023,nCSA,0
48385,2023,nFarmersMarket,0
48385,2023,nOnFarmMarket,0
48387,2023,nCSA,0
48387,2023,nFarmersMarket,0
48387,2023,nOnFarmMarket,0
48389,2023,nCSA,0
48389,2023,nFarmersMarket,0
48389,2023,nOnFarmMarket,0
48391,2023,nCSA,0
48391,2023,nFarmersMarket,0
48391,2023,nOnFarmMarket,0
48393,2023,nCSA,0
48393,2023,nFarmersMarket,0
48393,2023,nOnFarmMarket,0
48395,2023,nCSA,0
48395,2023,nFarmersMarket,0
48395,2023,nOnFarmMarket,0
48397,2023,nCSA,0
48397,2023,nFarmersMarket,0
48397,2023,nOnFarmMarket,0
48399,2023,nCSA,0
48399,2023,nFarmersMarket,0
48399,2023,nOnFarmMarket,0
48401,2023,nCSA,0
48401,2023,nFarmersMarket,0
48401,2023,nOnFarmMarket,0
48403,2023,nCSA,0
48403,2023,nFarmersMarket,0
48403,2023,nOnFarmMarket,0
48405,2023,nCSA,0
48405,2023,nFarmersMarket,0
48405,2023,nOnFarmMarket,0
48407,2023,nCSA,0
48407,2023,nFarmersMarket,0
48407,2023,nOnFarmMarket,0
48409,2023,nCSA,0
48409,2023,nFarmersMarket,0
48409,2023,nOnFarmMarket,0
48411,2023,nCSA,0
48411,2023,nFarmersMarket,0
48411,2023,nOnFarmMarket,0
48413,2023,nCSA,0
48413,2023,nFarmersMarket,0
48413,2023,nOnFarmMarket,0
48415,2023,nCSA,0
48415,2023,nFarmersMarket,0
48415,2023,nOnFarmMarket,0
48417,2023,nCSA,0
48417,2023,nFarmersMarket,0
48417,2023,nOnFarmMarket,0
48419,2023,nCSA,0
48419,2023,nFarmersMarket,0
48419,2023,nOnFarmMarket,0
48421,2023,nCSA,0
48421,2023,nFarmersMarket,0
48421,2023,nOnFarmMarket,0
48423,2023,nCSA,0
48423,2023,nFarmersMarket,5
48423,2023,nOnFarmMarket,0
48425,2023,nCSA,0
48425,2023,nFarmersMarket,1
48425,2023,nOnFarmMarket,0
48427,2023,nCSA,0
48427,2023,nFarmersMarket,0
48427,2023,nOnFarmMarket,0
48429,2023,nCSA,0
48429,2023,nFarmersMarket,0
48429,2023,nOnFarmMarket,0
48431,2023,nCSA,0
48431,2023,nFarmersMarket,0
48431,2023,nOnFarmMarket,0
48433,2023,nCSA,0
48433,2023,nFarmersMarket,0
48433,2023,nOnFarmMarket,0
48435,2023,nCSA,0
48435,2023,nFarmersMarket,0
48435,2023,nOnFarmMarket,0
48437,2023,nCSA,0
48437,2023,nFarmersMarket,0
48437,2023,nOnFarmMarket,0
48439,2023,nCSA,0
48439,2023,nFarmersMarket,13
48439,2023,nOnFarmMarket,0
48441,2023,nCSA,0
48441,2023,nFarmersMarket,0
48441,2023,nOnFarmMarket,0
48443,2023,nCSA,0
48443,2023,nFarmersMarket,0
48443,2023,nOnFarmMarket,0
48445,2023,nCSA,0
48445,2023,nFarmersMarket,0
48445,2023,nOnFarmMarket,0
48447,2023,nCSA,0
48447,2023,nFarmersMarket,0
48447,2023,nOnFarmMarket,0
48449,2023,nCSA,0
48449,2023,nFarmersMarket,0
48449,2023,nOnFarmMarket,0
48451,2023,nCSA,0
48451,2023,nFarmersMarket,2
48451,2023,nOnFarmMarket,0
48453,2023,nCSA,0
48453,2023,nFarmersMarket,14
48453,2023,nOnFarmMarket,0
48455,2023,nCSA,0
48455,2023,nFarmersMarket,0
48455,2023,nOnFarmMarket,0
48457,2023,nCSA,0
48457,2023,nFarmersMarket,0
48457,2023,nOnFarmMarket,0
48459,2023,nCSA,0
48459,2023,nFarmersMarket,1
48459,2023,nOnFarmMarket,0
48461,2023,nCSA,0
48461,2023,nFarmersMarket,0
48461,2023,nOnFarmMarket,0
48463,2023,nCSA,0
48463,2023,nFarmersMarket,0
48463,2023,nOnFarmMarket,0
48465,2023,nCSA,0
48465,2023,nFarmersMarket,0
48465,2023,nOnFarmMarket,0
48467,2023,nCSA,0
48467,2023,nFarmersMarket,1
48467,2023,nOnFarmMarket,0
48469,2023,nCSA,0
48469,2023,nFarmersMarket,1
48469,2023,nOnFarmMarket,0
48471,2023,nCSA,0
48471,2023,nFarmersMarket,1
48471,2023,nOnFarmMarket,0
48473,2023,nCSA,0
48473,2023,nFarmersMarket,0
48473,2023,nOnFarmMarket,0
48475,2023,nCSA,0
48475,2023,nFarmersMarket,0
48475,2023,nOnFarmMarket,0
48477,2023,nCSA,0
48477,2023,nFarmersMarket,4
48477,2023,nOnFarmMarket,0
48479,2023,nCSA,0
48479,2023,nFarmersMarket,0
48479,2023,nOnFarmMarket,0
48481,2023,nCSA,0
48481,2023,nFarmersMarket,1
48481,2023,nOnFarmMarket,0
48483,2023,nCSA,0
48483,2023,nFarmersMarket,0
48483,2023,nOnFarmMarket,0
48485,2023,nCSA,0
48485,2023,nFarmersMarket,3
48485,2023,nOnFarmMarket,0
48487,2023,nCSA,0
48487,2023,nFarmersMarket,0
48487,2023,nOnFarmMarket,0
48489,2023,nCSA,0
48489,2023,nFarmersMarket,1
48489,2023,nOnFarmMarket,0
48491,2023,nCSA,1
48491,2023,nFarmersMarket,5
48491,2023,nOnFarmMarket,0
48493,2023,nCSA,0
48493,2023,nFarmersMarket,0
48493,2023,nOnFarmMarket,0
48495,2023,nCSA,0
48495,2023,nFarmersMarket,0
48495,2023,nOnFarmMarket,0
48497,2023,nCSA,0
48497,2023,nFarmersMarket,1
48497,2023,nOnFarmMarket,1
48499,2023,nCSA,0
48499,2023,nFarmersMarket,1
48499,2023,nOnFarmMarket,0
48501,2023,nCSA,0
48501,2023,nFarmersMarket,0
48501,2023,nOnFarmMarket,0
48503,2023,nCSA,0
48503,2023,nFarmersMarket,0
48503,2023,nOnFarmMarket,0
48505,2023,nCSA,0
48505,2023,nFarmersMarket,0
48505,2023,nOnFarmMarket,0
48507,2023,nCSA,0
48507,2023,nFarmersMarket,0
48507,2023,nOnFarmMarket,0
49001,2023,nCSA,0
49001,2023,nFarmersMarket,0
49001,2023,nOnFarmMarket,0
49003,2023,nCSA,0
49003,2023,nFarmersMarket,0
49003,2023,nOnFarmMarket,0
49005,2023,nCSA,0
49005,2023,nFarmersMarket,1
49005,2023,nOnFarmMarket,0
49007,2023,nCSA,0
49007,2023,nFarmersMarket,1
49007,2023,nOnFarmMarket,0
49009,2023,nCSA,1
49009,2023,nFarmersMarket,0
49009,2023,nOnFarmMarket,0
49011,2023,nCSA,0
49011,2023,nFarmersMarket,1
49011,2023,nOnFarmMarket,0
49013,2023,nCSA,0
49013,2023,nFarmersMarket,0
49013,2023,nOnFarmMarket,0
49015,2023,nCSA,0
49015,2023,nFarmersMarket,0
49015,2023,nOnFarmMarket,0
49017,2023,nCSA,0
49017,2023,nFarmersMarket,1
49017,2023,nOnFarmMarket,0
49019,2023,nCSA,0
49019,2023,nFarmersMarket,1
49019,2023,nOnFarmMarket,0
49021,2023,nCSA,0
49021,2023,nFarmersMarket,1
49021,2023,nOnFarmMarket,0
49023,2023,nCSA,0
49023,2023,nFarmersMarket,0
49023,2023,nOnFarmMarket,0
49025,2023,nCSA,0
49025,2023,nFarmersMarket,2
49025,2023,nOnFarmMarket,0
49027,2023,nCSA,0
49027,2023,nFarmersMarket,0
49027,2023,nOnFarmMarket,0
49029,2023,nCSA,0
49029,2023,nFarmersMarket,0
49029,2023,nOnFarmMarket,0
49031,2023,nCSA,0
49031,2023,nFarmersMarket,0
49031,2023,nOnFarmMarket,0
49033,2023,nCSA,0
49033,2023,nFarmersMarket,1
49033,2023,nOnFarmMarket,0
49035,2023,nCSA,1
49035,2023,nFarmersMarket,10
49035,2023,nOnFarmMarket,0
49037,2023,nCSA,0
49037,2023,nFarmersMarket,0
49037,2023,nOnFarmMarket,0
49039,2023,nCSA,0
49039,2023,nFarmersMarket,0
49039,2023,nOnFarmMarket,0
49041,2023,nCSA,0
49041,2023,nFarmersMarket,0
49041,2023,nOnFarmMarket,0
49043,2023,nCSA,1
49043,2023,nFarmersMarket,1
49043,2023,nOnFarmMarket,0
49045,2023,nCSA,0
49045,2023,nFarmersMarket,0
49045,2023,nOnFarmMarket,0
49047,2023,nCSA,0
49047,2023,nFarmersMarket,0
49047,2023,nOnFarmMarket,1
49049,2023,nCSA,0
49049,2023,nFarmersMarket,5
49049,2023,nOnFarmMarket,0
49051,2023,nCSA,0
49051,2023,nFarmersMarket,0
49051,2023,nOnFarmMarket,0
49053,2023,nCSA,0
49053,2023,nFarmersMarket,2
49053,2023,nOnFarmMarket,0
49055,2023,nCSA,0
49055,2023,nFarmersMarket,0
49055,2023,nOnFarmMarket,0
49057,2023,nCSA,0
49057,2023,nFarmersMarket,2
49057,2023,nOnFarmMarket,0
50001,2023,nCSA,0
50001,2023,nFarmersMarket,3
50001,2023,nOnFarmMarket,0
50003,2023,nCSA,0
50003,2023,nFarmersMarket,6
50003,2023,nOnFarmMarket,0
50005,2023,nCSA,0
50005,2023,nFarmersMarket,8
50005,2023,nOnFarmMarket,0
50007,2023,nCSA,0
50007,2023,nFarmersMarket,11
50007,2023,nOnFarmMarket,0
50009,2023,nCSA,1
50009,2023,nFarmersMarket,0
50009,2023,nOnFarmMarket,0
50011,2023,nCSA,0
50011,2023,nFarmersMarket,2
50011,2023,nOnFarmMarket,0
50013,2023,nCSA,0
50013,2023,nFarmersMarket,3
50013,2023,nOnFarmMarket,0
50015,2023,nCSA,0
50015,2023,nFarmersMarket,6
50015,2023,nOnFarmMarket,0
50017,2023,nCSA,0
50017,2023,nFarmersMarket,2
50017,2023,nOnFarmMarket,0
50019,2023,nCSA,0
50019,2023,nFarmersMarket,5
50019,2023,nOnFarmMarket,0
50021,2023,nCSA,0
50021,2023,nFarmersMarket,6
50021,2023,nOnFarmMarket,0
50023,2023,nCSA,0
50023,2023,nFarmersMarket,8
50023,2023,nOnFarmMarket,0
50025,2023,nCSA,1
50025,2023,nFarmersMarket,7
50025,2023,nOnFarmMarket,1
50027,2023,nCSA,0
50027,2023,nFarmersMarket,7
50027,2023,nOnFarmMarket,0
51001,2023,nCSA,0
51001,2023,nFarmersMarket,4
51001,2023,nOnFarmMarket,0
51003,2023,nCSA,0
51003,2023,nFarmersMarket,7
51003,2023,nOnFarmMarket,0
51005,2023,nCSA,0
51005,2023,nFarmersMarket,1
51005,2023,nOnFarmMarket,0
51007,2023,nCSA,0
51007,2023,nFarmersMarket,0
51007,2023,nOnFarmMarket,0
51009,2023,nCSA,0
51009,2023,nFarmersMarket,4
51009,2023,nOnFarmMarket,1
51011,2023,nCSA,0
51011,2023,nFarmersMarket,4
51011,2023,nOnFarmMarket,0
51013,2023,nCSA,0
51013,2023,nFarmersMarket,11
51013,2023,nOnFarmMarket,0
51015,2023,nCSA,1
51015,2023,nFarmersMarket,1
51015,2023,nOnFarmMarket,0
51017,2023,nCSA,0
51017,2023,nFarmersMarket,0
51017,2023,nOnFarmMarket,0
51019,2023,nCSA,0
51019,2023,nFarmersMarket,4
51019,2023,nOnFarmMarket,0
51021,2023,nCSA,0
51021,2023,nFarmersMarket,0
51021,2023,nOnFarmMarket,0
51023,2023,nCSA,0
51023,2023,nFarmersMarket,0
51023,2023,nOnFarmMarket,0
51025,2023,nCSA,0
51025,2023,nFarmersMarket,0
51025,2023,nOnFarmMarket,0
51027,2023,nCSA,0
51027,2023,nFarmersMarket,0
51027,2023,nOnFarmMarket,0
51029,2023,nCSA,0
51029,2023,nFarmersMarket,0
51029,2023,nOnFarmMarket,0
51031,2023,nCSA,0
51031,2023,nFarmersMarket,1
51031,2023,nOnFarmMarket,0
51033,2023,nCSA,0
51033,2023,nFarmersMarket,1
51033,2023,nOnFarmMarket,0
51035,2023,nCSA,0
51035,2023,nFarmersMarket,2
51035,2023,nOnFarmMarket,0
51036,2023,nCSA,0
51036,2023,nFarmersMarket,0
51036,2023,nOnFarmMarket,0
51037,2023,nCSA,0
51037,2023,nFarmersMarket,0
51037,2023,nOnFarmMarket,0
51041,2023,nCSA,0
51041,2023,nFarmersMarket,9
51041,2023,nOnFarmMarket,0
51043,2023,nCSA,0
51043,2023,nFarmersMarket,0
51043,2023,nOnFarmMarket,0
51045,2023,nCSA,0
51045,2023,nFarmersMarket,0
51045,2023,nOnFarmMarket,0
51047,2023,nCSA,0
51047,2023,nFarmersMarket,1
51047,2023,nOnFarmMarket,0
51049,2023,nCSA,0
51049,2023,nFarmersMarket,1
51049,2023,nOnFarmMarket,0
51051,2023,nCSA,0
51051,2023,nFarmersMarket,0
51051,2023,nOnFarmMarket,0
51053,2023,nCSA,0
51053,2023,nFarmersMarket,0
51053,2023,nOnFarmMarket,0
51057,2023,nCSA,0
51057,2023,nFarmersMarket,1
51057,2023,nOnFarmMarket,0
51059,2023,nCSA,0
51059,2023,nFarmersMarket,31
51059,2023,nOnFarmMarket,0
51061,2023,nCSA,0
51061,2023,nFarmersMarket,6
51061,2023,nOnFarmMarket,0
51063,2023,nCSA,2
51063,2023,nFarmersMarket,1
51063,2023,nOnFarmMarket,2
51065,2023,nCSA,0
51065,2023,nFarmersMarket,1
51065,2023,nOnFarmMarket,0
51067,2023,nCSA,0
51067,2023,nFarmersMarket,3
51067,2023,nOnFarmMarket,0
51069,2023,nCSA,0
51069,2023,nFarmersMarket,3
51069,2023,nOnFarmMarket,0
51071,2023,nCSA,0
51071,2023,nFarmersMarket,2
51071,2023,nOnFarmMarket,0
51073,2023,nCSA,0
51073,2023,nFarmersMarket,1
51073,2023,nOnFarmMarket,0
51075,2023,nCSA,0
51075,2023,nFarmersMarket,1
51075,2023,nOnFarmMarket,0
51077,2023,nCSA,0
51077,2023,nFarmersMarket,1
51077,2023,nOnFarmMarket,0
51079,2023,nCSA,0
51079,2023,nFarmersMarket,1
51079,2023,nOnFarmMarket,0
51081,2023,nCSA,0
51081,2023,nFarmersMarket,0
51081,2023,nOnFarmMarket,0
51083,2023,nCSA,0
51083,2023,nFarmersMarket,4
51083,2023,nOnFarmMarket,0
51085,2023,nCSA,0
51085,2023,nFarmersMarket,3
51085,2023,nOnFarmMarket,0
51087,2023,nCSA,0
51087,2023,nFarmersMarket,3
51087,2023,nOnFarmMarket,0
51089,2023,nCSA,0
51089,2023,nFarmersMarket,0
51089,2023,nOnFarmMarket,0
51091,2023,nCSA,0
51091,2023,nFarmersMarket,0
51091,2023,nOnFarmMarket,0
51093,2023,nCSA,0
51093,2023,nFarmersMarket,4
51093,2023,nOnFarmMarket,0
51095,2023,nCSA,0
51095,2023,nFarmersMarket,1
51095,2023,nOnFarmMarket,0
51097,2023,nCSA,0
51097,2023,nFarmersMarket,1
51097,2023,nOnFarmMarket,0
51099,2023,nCSA,0
51099,2023,nFarmersMarket,0
51099,2023,nOnFarmMarket,0
51101,2023,nCSA,0
51101,2023,nFarmersMarket,1
51101,2023,nOnFarmMarket,1
51103,2023,nCSA,0
51103,2023,nFarmersMarket,0
51103,2023,nOnFarmMarket,0
51105,2023,nCSA,0
51105,2023,nFarmersMarket,0
51105,2023,nOnFarmMarket,0
51107,2023,nCSA,0
51107,2023,nFarmersMarket,8
51107,2023,nOnFarmMarket,0
51109,2023,nCSA,0
51109,2023,nFarmersMarket,4
51109,2023,nOnFarmMarket,0
51111,2023,nCSA,0
51111,2023,nFarmersMarket,1
51111,2023,nOnFarmMarket,0
51113,2023,nCSA,0
51113,2023,nFarmersMarket,0
51113,2023,nOnFarmMarket,0
51115,2023,nCSA,0
51115,2023,nFarmersMarket,0
51115,2023,nOnFarmMarket,0
51117,2023,nCSA,0
51117,2023,nFarmersMarket,1
51117,2023,nOnFarmMarket,0
51119,2023,nCSA,0
51119,2023,nFarmersMarket,2
51119,2023,nOnFarmMarket,0
51121,2023,nCSA,0
51121,2023,nFarmersMarket,4
51121,2023,nOnFarmMarket,0
51125,2023,nCSA,0
51125,2023,nFarmersMarket,0
51125,2023,nOnFarmMarket,1
51127,2023,nCSA,0
51127,2023,nFarmersMarket,0
51127,2023,nOnFarmMarket,0
51131,2023,nCSA,0
51131,2023,nFarmersMarket,0
51131,2023,nOnFarmMarket,0
51133,2023,nCSA,0
51133,2023,nFarmersMarket,1
51133,2023,nOnFarmMarket,0
51135,2023,nCSA,0
51135,2023,nFarmersMarket,0
51135,2023,nOnFarmMarket,0
51137,2023,nCSA,0
51137,2023,nFarmersMarket,1
51137,2023,nOnFarmMarket,0
51139,2023,nCSA,0
51139,2023,nFarmersMarket,2
51139,2023,nOnFarmMarket,0
51141,2023,nCSA,0
51141,2023,nFarmersMarket,1
51141,2023,nOnFarmMarket,0
51143,2023,nCSA,0
51143,2023,nFarmersMarket,1
51143,2023,nOnFarmMarket,0
51145,2023,nCSA,0
51145,2023,nFarmersMarket,3
51145,2023,nOnFarmMarket,0
51147,2023,nCSA,0
51147,2023,nFarmersMarket,3
51147,2023,nOnFarmMarket,0
51149,2023,nCSA,0
51149,2023,nFarmersMarket,1
51149,2023,nOnFarmMarket,0
51153,2023,nCSA,0
51153,2023,nFarmersMarket,8
51153,2023,nOnFarmMarket,0
51155,2023,nCSA,0
51155,2023,nFarmersMarket,4
51155,2023,nOnFarmMarket,0
51157,2023,nCSA,0
51157,2023,nFarmersMarket,0
51157,2023,nOnFarmMarket,0
51159,2023,nCSA,0
51159,2023,nFarmersMarket,1
51159,2023,nOnFarmMarket,0
51161,2023,nCSA,1
51161,2023,nFarmersMarket,2
51161,2023,nOnFarmMarket,0
51163,2023,nCSA,0
51163,2023,nFarmersMarket,0
51163,2023,nOnFarmMarket,0
51165,2023,nCSA,0
51165,2023,nFarmersMarket,3
51165,2023,nOnFarmMarket,0
51167,2023,nCSA,0
51167,2023,nFarmersMarket,1
51167,2023,nOnFarmMarket,0
51169,2023,nCSA,0
51169,2023,nFarmersMarket,1
51169,2023,nOnFarmMarket,0
51171,2023,nCSA,0
51171,2023,nFarmersMarket,6
51171,2023,nOnFarmMarket,0
51173,2023,nCSA,1
51173,2023,nFarmersMarket,2
51173,2023,nOnFarmMarket,1
51175,2023,nCSA,0
51175,2023,nFarmersMarket,0
51175,2023,nOnFarmMarket,0
51177,2023,nCSA,0
51177,2023,nFarmersMarket,2
51177,2023,nOnFarmMarket,0
51179,2023,nCSA,0
51179,2023,nFarmersMarket,3
51179,2023,nOnFarmMarket,1
51181,2023,nCSA,0
51181,2023,nFarmersMarket,2
51181,2023,nOnFarmMarket,0
51183,2023,nCSA,0
51183,2023,nFarmersMarket,0
51183,2023,nOnFarmMarket,0
51185,2023,nCSA,0
51185,2023,nFarmersMarket,1
51185,2023,nOnFarmMarket,0
51187,2023,nCSA,0
51187,2023,nFarmersMarket,3
51187,2023,nOnFarmMarket,0
51191,2023,nCSA,0
51191,2023,nFarmersMarket,2
51191,2023,nOnFarmMarket,0
51193,2023,nCSA,0
51193,2023,nFarmersMarket,1
51193,2023,nOnFarmMarket,0
51195,2023,nCSA,0
51195,2023,nFarmersMarket,1
51195,2023,nOnFarmMarket,0
51197,2023,nCSA,0
51197,2023,nFarmersMarket,3
51197,2023,nOnFarmMarket,0
51199,2023,nCSA,0
51199,2023,nFarmersMarket,2
51199,2023,nOnFarmMarket,0
51510,2023,nCSA,0
51510,2023,nFarmersMarket,5
51510,2023,nOnFarmMarket,0
51515,2023,nCSA,0
51515,2023,nFarmersMarket,0
51515,2023,nOnFarmMarket,0
51520,2023,nCSA,0
51520,2023,nFarmersMarket,0
51520,2023,nOnFarmMarket,0
51530,2023,nCSA,0
51530,2023,nFarmersMarket,0
51530,2023,nOnFarmMarket,0
51540,2023,nCSA,0
51540,2023,nFarmersMarket,0
51540,2023,nOnFarmMarket,0
51550,2023,nCSA,0
51550,2023,nFarmersMarket,5
51550,2023,nOnFarmMarket,0
51560,2023,nCSA,0
51560,2023,nFarmersMarket,0
51560,2023,nOnFarmMarket,0
51570,2023,nCSA,0
51570,2023,nFarmersMarket,1
51570,2023,nOnFarmMarket,0
51580,2023,nCSA,0
51580,2023,nFarmersMarket,1
51580,2023,nOnFarmMarket,0
51590,2023,nCSA,0
51590,2023,nFarmersMarket,1
51590,2023,nOnFarmMarket,0
51595,2023,nCSA,0
51595,2023,nFarmersMarket,0
51595,2023,nOnFarmMarket,0
51600,2023,nCSA,0
51600,2023,nFarmersMarket,1
51600,2023,nOnFarmMarket,0
51610,2023,nCSA,0
51610,2023,nFarmersMarket,1
51610,2023,nOnFarmMarket,0
51620,2023,nCSA,0
51620,2023,nFarmersMarket,2
51620,2023,nOnFarmMarket,0
51630,2023,nCSA,0
51630,2023,nFarmersMarket,3
51630,2023,nOnFarmMarket,0
51640,2023,nCSA,0
51640,2023,nFarmersMarket,2
